#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:Halfmann-pt-1_maskedRefRemMafft" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:Halfmann-pt-1_maskedRefRemMafft" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.TraitSet" traitname="date" value="Halfmann-pt-1_0|2020-12-27=2020-12-27,Halfmann-pt-1_11|2021-01-07=2021-01-07,Halfmann-pt-1_18|2021-01-14=2021-01-14,Halfmann-pt-1_46|2021-02-11=2021-02-11,Halfmann-pt-1_85|2021-03-22=2021-03-22,Halfmann-pt-1_184|2021-06-29=2021-06-29,Halfmann-pt-1_220|2021-08-04=2021-08-04,Halfmann-pt-1_275|2021-09-28=2021-09-28,Halfmann-pt-1_302|2021-10-25=2021-10-25,Halfmann-pt-1_304|2021-10-27=2021-10-27,Halfmann-pt-1_369|2021-12-31=2021-12-31,Halfmann-pt-1_373|2022-01-04=2022-01-04">
#                        <taxa id="TaxonSet.Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.Halfmann-pt-1_maskedRefRemMafft"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:Halfmann-pt-1_maskedRefRemMafft" jeffreys="true" parameter="@bPopSizes.t:Halfmann-pt-1_maskedRefRemMafft" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:Halfmann-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter id="clockRate.c:Halfmann-pt-1_maskedRefRemMafft" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:Halfmann-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Halfmann-pt-1_maskedRefRemMafft" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:Halfmann-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter id="gammaShape.s:Halfmann-pt-1_maskedRefRemMafft" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:Halfmann-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter id="kappa.s:Halfmann-pt-1_maskedRefRemMafft" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Halfmann-pt-1_maskedRefRemMafft" id="treeLikelihood.Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Halfmann-pt-1_maskedRefRemMafft">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Halfmann-pt-1_maskedRefRemMafft" shape="@gammaShape.s:Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Halfmann-pt-1_maskedRefRemMafft" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Halfmann-pt-1_maskedRefRemMafft" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Halfmann-pt-1_maskedRefRemMafft" kappa="@kappa.s:Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Halfmann-pt-1_maskedRefRemMafft" id="estimatedFreqs.s:Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:Halfmann-pt-1_maskedRefRemMafft" id="StrictClock.c:Halfmann-pt-1_maskedRefRemMafft" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	kappa	gammaShape	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
9713000	-40627.49238508732	-40641.450192739365	13.95780765204686	-40641.450192739365	1.093492629793554	8.57214577876204E-4	4.143876778288969	0.282807459901957	11.736017120288302	0.04721482527314402	0.075228544181654	0.22788517711915826	0.09673053396451708	2	4	1	4	0.30092963205989653	0.18283770733051113	0.19539515093791654	0.320837509671676
9714000	-40614.57066465308	-40639.483923529246	24.913258876164313	-40639.483923529246	1.025024195913336	7.860822288984393E-4	3.709471737792995	0.282807459901957	21.72140233225384	0.06958534683993249	0.24476119138121522	0.050919113872352456	0.0015971903675877554	3	3	4	1	0.30092963205989653	0.18283770733051113	0.19539515093791654	0.320837509671676
9715000	-40614.99870860106	-40640.38127430621	25.382565705150665	-40640.38127430621	1.025024195913336	8.02801138323256E-4	3.709471737792995	0.282807459901957	22.425951890341633	0.039805169522681656	0.18478252737844159	0.07079033685723768	0.0025151052006358115	4	2	4	1	0.30092963205989653	0.18283770733051113	0.19539515093791654	0.320837509671676
9716000	-40610.185650514395	-40639.797004825865	29.61135431146728	-40639.797004825865	1.025024195913336	8.619859595866953E-4	3.709471737792995	0.2581259850229214	24.27648051759109	0.04947004471040369	0.13665741294566613	0.029084791876968382	0.014206068985689081	5	2	1	3	0.30092963205989653	0.18283770733051113	0.19539515093791654	0.320837509671676
9717000	-40614.55703767027	-40641.826311761026	27.269274090758323	-40641.826311761026	1.025826987505307	7.354663540749071E-4	3.709471737792995	0.284005773281232	21.424921537269327	0.06370064130675474	0.0945178638763852	0.05302563725356571	0.00774254288174501	4	4	2	1	0.30092963205989653	0.18283770733051113	0.19539515093791654	0.320837509671676
9718000	-40628.38722189787	-40649.27210739267	20.88488549480297	-40649.27210739267	1.0229876719725224	8.454572974783996E-4	3.709471737792995	0.284005773281232	17.318961334349275	0.17836349113578065	0.0791689620447168	0.0071466014508951405	0.028995114585250673	1	7	2	1	0.30092963205989653	0.18283770733051113	0.19539515093791654	0.320837509671676
9719000	-40607.276191528916	-40638.95988993316	31.683698404248688	-40638.95988993316	1.0229876719725224	9.162924552894916E-4	3.709471737792995	0.284005773281232	26.74659124681651	0.015133720370870522	0.016901057186728144	0.09883426337198299	0.010549545873076827	2	1	6	2	0.30092963205989653	0.18283770733051113	0.19539515093791654	0.320837509671676
9720000	-40613.39615066125	-40641.95723342242	28.561082761175022	-40641.95723342242	1.0258210142748234	0.0010184541121516584	3.709471737792995	0.7448031706866514	22.62154755370291	0.048266016766977685	0.0654565650402296	0.061518111675441974	0.006927860202300218	2	1	6	2	0.30092963205989653	0.18283770733051113	0.19539515093791654	0.320837509671676
9721000	-40616.35619464895	-40640.499316291156	24.143121642204733	-40640.499316291156	1.0225603474182787	9.80985499416842E-4	3.709471737792995	1.6806743948994436	23.01087971490932	0.04930768358886963	0.1606786462967513	0.1696790252517465	0.001700363690596521	4	5	1	1	0.30092963205989653	0.18283770733051113	0.19539515093791654	0.320837509671676
9722000	-40621.34273587158	-40645.720398220634	24.377662349056187	-40645.720398220634	1.0219997719678753	8.094775336937534E-4	3.709471737792995	1.6806743948994436	24.83181901700299	0.06445476516427735	0.24339892235411723	0.2219821218032141	6.865120876436531E-4	3	2	4	2	0.30092963205989653	0.18525542690719962	0.19539515093791654	0.31841979009498755
9723000	-40625.09998068296	-40646.84063504892	21.740654365958616	-40646.84063504892	1.0221131589912171	8.759632715187184E-4	3.709471737792995	1.6806743948994436	17.056136890769075	0.030731756013154667	0.06882192554972187	0.07102421669591044	0.011744048506001503	2	3	4	2	0.30092963205989653	0.18525542690719962	0.19539515093791654	0.31841979009498755
9724000	-40614.77164080142	-40641.90903681233	27.137396010910802	-40641.90903681233	1.0221131589912171	9.018728392954158E-4	3.709471737792995	1.6806743948994436	28.864004887554394	0.0017255736826665925	0.022522280965511714	0.07279710337573965	0.03024536406342421	3	1	2	5	0.30092963205989653	0.18525542690719962	0.19539515093791654	0.31841979009498755
9725000	-40615.68614233007	-40642.94690349713	27.26076116706385	-40642.94690349713	1.022718126773154	0.001114800249583657	3.709471737792995	1.6806743948994436	24.15105996906041	0.003508629176317017	0.02026280920877059	0.07340911533798572	0.08394139350488244	3	1	2	5	0.30092963205989653	0.18525542690719962	0.19523995982681508	0.318574981206089
9726000	-40616.73832610643	-40643.485024408445	26.74669830201628	-40643.485024408445	1.027404905760325	9.582494642407876E-4	3.709471737792995	1.6806743948994436	23.208248573927946	0.015277642992788774	0.03969274028622636	0.09957033446313808	0.10818937136036588	4	1	4	2	0.30092963205989653	0.18466784546830226	0.19523995982681508	0.3191625626449864
9727000	-40627.69326987028	-40646.68237816054	18.98910829025938	-40646.68237816054	1.0544152733305756	6.394062626129291E-4	3.709471737792995	1.6806743948994436	17.519065760457856	0.030486619102827392	0.15101016793423377	0.08040068780150261	0.021845917497437084	4	3	2	2	0.30092963205989653	0.18466784546830226	0.19523995982681508	0.3191625626449864
9728000	-40636.91984644731	-40656.327426255906	19.40757980859861	-40656.327426255906	1.0553463296727235	6.688778776327132E-4	1.9384423131695794	1.6806743948994436	16.80821003563358	0.14835923638886847	0.12661411880517098	0.08268510296085783	0.06188922813330087	1	5	2	3	0.30092963205989653	0.18466784546830226	0.19523995982681508	0.3191625626449864
9729000	-40625.86486113754	-40646.211774901785	20.346913764247397	-40646.211774901785	1.056435551827604	6.628014308461439E-4	3.4469540675836763	1.6806743948994436	18.69618794935375	0.06758186001751769	0.1718977180398822	0.11799290539350031	0.038682115151886805	4	3	1	3	0.30092963205989653	0.18466784546830226	0.19523995982681508	0.3191625626449864
9730000	-40626.09957280464	-40645.50383186775	19.404259063103833	-40645.50383186775	1.0243569227267668	9.697397402711676E-4	2.6835235322797835	1.6806743948994436	18.95037606458135	0.07496976119146324	0.21274914229574615	0.16535268675703416	0.10744872212212933	2	1	3	5	0.30092963205989653	0.18466784546830226	0.19523995982681508	0.3191625626449864
9731000	-40613.91192495305	-40645.12163021772	31.20970526467333	-40645.12163021772	1.0271105752257474	7.269799773748102E-4	2.6835235322797835	1.3550201106965984	24.579570896264084	0.023795394607638937	0.036654943415885995	0.06523653085039718	0.005080618392137038	3	1	5	2	0.30092963205989653	0.18408970504482128	0.19581810025029606	0.3191625626449864
9732000	-40622.38035069102	-40647.82124630679	25.440895615771144	-40647.82124630679	1.0271105752257474	9.178963528810559E-4	2.6835235322797835	1.3550201106965984	20.078823024799195	0.023007337680617173	0.020207309427498585	0.07544962725899768	0.04311562704928601	2	1	6	2	0.30092963205989653	0.18562428445809903	0.19581810025029606	0.3176279832317086
9733000	-40617.023936775855	-40645.69139024	28.667453464142273	-40645.69139024	1.026010713799034	0.0010115282653726026	2.4542434644792372	1.3550201106965984	22.671866117307417	0.04811482994516677	0.09883906961461485	0.03193708300504433	0.0017685224817929313	3	6	1	1	0.30092963205989653	0.18562428445809903	0.19581810025029606	0.3176279832317086
9734000	-40613.79084413902	-40642.54817880238	28.757334663364613	-40642.54817880238	1.026010713799034	0.0010152170362834865	2.4542434644792372	1.3550201106965984	25.382983109680872	0.014429066323295206	0.07029436414504361	0.09990468827288726	0.03697046109586365	4	1	3	3	0.30092963205989653	0.18562428445809903	0.19581810025029606	0.3176279832317086
9735000	-40618.458638655306	-40644.28324279427	25.824604138964347	-40644.28324279427	1.039123159033956	9.424927711229713E-4	2.4542434644792372	1.3550201106965984	22.952898263782437	0.025157294793065325	0.10038701568055552	0.09186214572323467	0.08046955454588244	4	1	3	3	0.30092963205989653	0.18562428445809903	0.19581810025029606	0.3176279832317086
9736000	-40619.113720487985	-40643.39576761931	24.28204713132667	-40643.39576761931	1.026257430326722	8.705867892970394E-4	4.368582126782129	1.3550201106965984	23.10400186615604	0.01493716865890023	0.0464230924268772	0.19237245028933125	0.12555831148883084	2	2	1	6	0.30092963205989653	0.18562428445809903	0.19581810025029606	0.3176279832317086
9737000	-40622.37318661054	-40645.771733063266	23.398546452730997	-40645.771733063266	1.060716327703983	7.541404351142487E-4	4.368582126782129	1.3550201106965984	20.87222774807644	0.03193841133431492	0.055981190786503036	0.1411458207038436	0.1248590839518455	3	1	6	1	0.30092963205989653	0.18562428445809903	0.19581810025029606	0.3176279832317086
9738000	-40626.866911099445	-40645.13150779078	18.26459669133311	-40645.13150779078	1.0551858526487436	8.478801964416052E-4	3.697695037354083	0.9012027807723517	13.618305879062998	0.030482143470326278	0.07928373584514037	0.0859929076030148	0.02203523035668598	2	2	3	4	0.30092963205989653	0.18562428445809903	0.19581810025029606	0.3176279832317086
9739000	-40626.29832249315	-40646.57336889003	20.275046396874345	-40646.57336889003	1.0551858526487436	7.448610203010248E-4	3.697695037354083	0.9012027807723517	17.307693605111094	0.05997835763621922	0.14702259854966016	0.03419086750851862	0.0645539321335301	1	5	1	4	0.30092963205989653	0.18562428445809903	0.19581810025029606	0.3176279832317086
9740000	-40619.889351075595	-40645.93062662945	26.041275553855037	-40645.93062662945	1.047176161848954	7.101203780952551E-4	3.697695037354083	0.8457965205543205	20.460799032562814	0.04042645920124701	0.061762641877471665	0.05756744513336065	0.03969729981496715	1	6	2	2	0.300250206881698	0.18630370963629753	0.19581810025029606	0.3176279832317086
9741000	-40629.833881988445	-40647.786670847825	17.952788859380675	-40647.786670847825	1.0389298523404684	7.507106341625324E-4	3.697695037354083	0.8457965205543205	16.53639933267532	0.11872071153654097	0.14420297177592262	0.23293817177010243	0.019383227065865954	1	1	5	4	0.29988748626817346	0.1866664302498221	0.19289208938857674	0.32055399409342794
9742000	-40625.84694263227	-40646.54124103146	20.694298399193734	-40646.54124103146	1.0278392828026142	8.926720605433926E-4	3.697695037354083	0.8457965205543205	17.60048223329245	0.1852345702151305	0.11253567318023974	0.0919071711382797	0.009172139149523714	2	4	3	2	0.29988748626817346	0.1866664302498221	0.19289208938857674	0.32055399409342794
9743000	-40612.455781468445	-40641.27159814381	28.815816675362342	-40641.27159814381	1.0278392828026142	8.840158006487668E-4	3.697695037354083	0.319866362764959	25.60215655736591	0.013265693156073597	0.04465938683529223	0.18144757570475062	0.0031854985083521466	2	2	5	2	0.29988748626817346	0.1866664302498221	0.19289208938857674	0.32055399409342794
9744000	-40615.77479793179	-40645.847982022984	30.07318409119786	-40645.847982022984	1.0278392828026142	6.638489597919173E-4	3.697695037354083	0.29752870742878024	25.642777636961544	0.1040831946929058	0.0463992265036545	0.10058140168042073	0.007124699743411558	2	2	4	3	0.29988748626817346	0.1831227976276347	0.19643572201076415	0.32055399409342794
9745000	-40618.218381527346	-40643.932493307344	25.714111779997587	-40643.932493307344	1.027750188853061	9.323557669367027E-4	3.697695037354083	0.29752870742878024	22.004519195430593	0.03421862744289229	0.09124687522978377	0.15985365336444957	0.011505507827521836	1	2	5	3	0.29988748626817346	0.1831227976276347	0.19643572201076415	0.32055399409342794
9746000	-40632.9097326421	-40652.07056318568	19.16083054357712	-40652.07056318568	1.0630668380140043	6.633172496495352E-4	3.697695037354083	0.29752870742878024	15.686249016297307	0.044345710885064726	0.009543471029470117	0.04753267727745279	0.1179598603352305	1	1	1	8	0.29988748626817346	0.1831227976276347	0.19643572201076415	0.32055399409342794
9747000	-40628.28548777071	-40652.02562108469	23.74013331398443	-40652.02562108469	1.0474115191964966	8.824547712748029E-4	3.697695037354083	0.6288664537832861	15.887484561781928	0.01271227405818173	0.02403419997271661	0.037739174776081484	0.049560779161009254	1	2	7	1	0.29988748626817346	0.1831227976276347	0.19643572201076415	0.32055399409342794
9748000	-40628.98774736207	-40649.20880203896	20.221054676880932	-40649.20880203896	1.0759899238922055	0.0010907695465912823	3.697695037354083	0.6288664537832861	17.07081073213311	0.007081823114548968	0.03021619818754576	0.06927939277528335	0.22520759777051616	1	3	6	1	0.29988748626817346	0.1831227976276347	0.19643572201076415	0.32055399409342794
9749000	-40621.64359163065	-40642.39690017085	20.753308540192506	-40642.39690017085	1.0425964989767071	8.462487867728899E-4	3.8116044181787974	0.6288664537832861	15.991675127130852	0.035731820685838155	0.04375601693891949	0.06770757946827825	0.1222767235455111	4	1	1	5	0.29988748626817346	0.1831227976276347	0.19643572201076415	0.32055399409342794
9750000	-40630.21254871812	-40644.82829997205	14.615751253931586	-40644.82829997205	1.0463236345500257	9.688389486862091E-4	3.8116044181787974	0.6288664537832861	14.90304709954023	0.19444365858705032	0.07798800558925482	0.25480914371114133	0.16996417532416683	1	3	1	6	0.29902132180344665	0.18398896209236154	0.19643572201076415	0.32055399409342794
9751000	-40629.954577659104	-40644.965674956446	15.01109729733802	-40644.965674956446	1.0317527203306927	7.504737044283035E-4	3.8116044181787974	0.6288664537832861	13.81783291893786	0.0777093020628085	0.06590154451133146	0.20752727680626215	0.22116430442563842	1	3	3	4	0.29902132180344665	0.18398896209236154	0.19643572201076415	0.32055399409342794
9752000	-40621.674016741286	-40645.879945283574	24.20592854228967	-40645.879945283574	1.0400202604265283	5.845318469496109E-4	3.8116044181787974	0.985895103010305	20.97658684899003	0.016107301104331496	0.024721590149529685	0.12817687267896435	0.0717570227998927	2	2	1	6	0.29902132180344665	0.18398896209236154	0.19643572201076415	0.32055399409342794
9753000	-40622.37655121531	-40646.65948401291	24.282932797600324	-40646.65948401291	1.0316477577560303	7.328867768528972E-4	3.8116044181787974	0.985895103010305	19.38259606048572	0.05998389195261271	0.030727760124316342	0.0808028501217021	0.006533192915267802	2	1	7	1	0.30073897511185466	0.18398896209236154	0.19643572201076415	0.31883634078501993
9754000	-40615.23475785073	-40643.09517754979	27.86041969905667	-40643.09517754979	1.0316477577560303	0.0010488568379013587	3.8116044181787974	0.985895103010305	21.94561342444223	0.03777538897380158	0.08926700679493618	0.025466779684961024	0.01459014170128179	5	1	2	3	0.30073897511185466	0.18398896209236154	0.19643572201076415	0.31883634078501993
9755000	-40615.530898769066	-40641.93518918693	26.404290417866676	-40641.93518918693	1.0424815818011137	7.40801259502279E-4	3.8116044181787974	0.985895103010305	22.730045222716804	0.017181496331191995	0.11568058110318029	0.011976049654311153	0.008339962355479682	4	4	1	2	0.30073897511185466	0.18398896209236154	0.19643572201076415	0.31883634078501993
9756000	-40623.244270181654	-40643.6026088898	20.358338708146498	-40643.6026088898	1.0416379950848544	7.988750160480588E-4	3.8116044181787974	0.17564615289239946	17.80027135444382	0.11234271344832338	0.37457314151544563	0.030483581378062393	0.005454732211128394	3	4	3	1	0.30073897511185466	0.18398896209236154	0.19643572201076415	0.31883634078501993
9757000	-40628.8416593193	-40646.34082333395	17.499164014647306	-40646.34082333395	1.041240437902861	8.417826682790213E-4	3.8116044181787974	0.17564615289239946	17.310941870075556	0.11828254949801323	0.322373404741529	0.306354710778446	0.008603323093045994	4	2	3	2	0.30073897511185466	0.18398896209236154	0.19643572201076415	0.31883634078501993
9758000	-40634.502185061196	-40645.867692894266	11.365507833071527	-40645.867692894266	1.1273867724093516	5.47976518675462E-4	3.2840635698049256	0.17564615289239946	9.736940131650915	0.16193152430921728	0.2360171582861992	0.14880440566473063	0.11239572858215448	4	3	3	1	0.30073897511185466	0.18398896209236154	0.19643572201076415	0.31883634078501993
9759000	-40620.00712789421	-40641.22365278232	21.216524888109372	-40641.22365278232	1.063158872126082	8.555980204010653E-4	3.2840635698049256	0.17564615289239946	15.458537567391131	0.06259281284305769	0.101898608014011	0.03599442505195243	0.032140944841685656	2	5	1	3	0.30073897511185466	0.18398896209236154	0.19643572201076415	0.31883634078501993
9760000	-40617.44389419153	-40641.03298676067	23.58909256914315	-40641.03298676067	1.0301353220410059	7.423876249119059E-4	3.2840635698049256	0.17564615289239946	18.6351530551375	0.05813633049375337	0.0669015516685099	0.11883496316997541	0.014884739708709268	2	3	3	3	0.30073897511185466	0.18398896209236154	0.19643572201076415	0.31883634078501993
9761000	-40616.4593323546	-40641.70777147791	25.248439123307868	-40641.70777147791	1.0323770881714034	8.935012551814625E-4	3.2840635698049256	0.17564615289239946	21.515309675380244	0.010934107032508843	0.03637929702442223	0.16012240699842684	0.03159519307199112	1	3	4	3	0.30073897511185466	0.18398896209236154	0.19643572201076415	0.31883634078501993
9762000	-40613.64708206408	-40642.163057302845	28.515975238765982	-40642.163057302845	1.0323770881714034	8.713372384101224E-4	2.184456056443485	0.17564615289239946	22.407723731276015	0.025489445460493632	0.0660348858300264	0.09738437837910316	0.009503101524378896	3	2	2	4	0.30073897511185466	0.18371526615980813	0.19670941794331756	0.31883634078501993
9763000	-40614.71625471279	-40640.04419891266	25.32794419987732	-40640.04419891266	1.0258700592871657	7.795321125671446E-4	3.1113098538248827	0.17564615289239946	23.398714608808927	0.018961583036802114	0.07995784390865995	0.24847433164603258	0.03406934935808514	2	3	3	3	0.30073897511185466	0.18371526615980813	0.19670941794331756	0.31883634078501993
9764000	-40615.22125389278	-40642.150382743006	26.929128850229333	-40642.150382743006	1.0258700592871657	8.908637497059287E-4	3.1113098538248827	0.17564615289239946	22.160568980775672	0.026861244633076386	0.05757130017633486	0.14707865526271505	0.011837766624233538	3	2	3	3	0.30073897511185466	0.18371526615980813	0.19670941794331756	0.31883634078501993
9765000	-40614.681871615816	-40639.94251700572	25.260645389904155	-40639.94251700572	1.0258700592871657	8.622152705205789E-4	3.1113098538248827	0.17564615289239946	20.36157551421838	0.029726887773566357	0.06933993032385105	0.09091698209732074	0.09969299920044522	2	2	3	4	0.30073897511185466	0.18371526615980813	0.19670941794331756	0.31883634078501993
9766000	-40611.242134159045	-40638.5655800094	27.323445850359562	-40638.5655800094	1.028020162512656	8.604119480743711E-4	2.6686419400015406	0.17564615289239946	24.264719482859455	0.013319320627138982	0.024539968123522576	0.1558842359841694	0.10137884001812952	2	2	3	4	0.30073897511185466	0.18371526615980813	0.19670941794331756	0.31883634078501993
9767000	-40614.81469604184	-40641.60639056566	26.791694523826532	-40641.60639056566	1.0308622837844856	7.915249822621736E-4	2.6686419400015406	0.17564615289239946	19.926036279891882	0.018356148789523578	0.04791007466190039	0.08013426086600708	0.008844560240302328	3	2	4	2	0.30073897511185466	0.18371526615980813	0.19670941794331756	0.31883634078501993
9768000	-40619.906979866355	-40641.71632143848	21.809341572124893	-40641.71632143848	1.0341637105128139	7.613143296895734E-4	2.6686419400015406	0.17564615289239946	20.739814427505266	0.04751164670362675	0.22869169811485282	0.20884761177257383	0.00825956627234153	5	2	2	2	0.30073897511185466	0.18371526615980813	0.19670941794331756	0.31883634078501993
9769000	-40619.02959146426	-40642.34620473586	23.316613271598833	-40642.34620473586	1.0314034154999066	7.426653940489396E-4	2.6686419400015406	0.10774474838839257	19.344382750679298	0.06968855320959405	0.1501216742949627	0.1302909576258738	0.0046793753677544505	5	1	3	2	0.2945059483881604	0.18371526615980813	0.19670941794331756	0.3250693675087142
9770000	-40608.00821897762	-40640.26996540425	32.26174642663138	-40640.26996540425	1.0314034154999066	8.638988255669552E-4	2.6686419400015406	0.10774474838839257	24.793089497735398	0.03153718819205031	0.08829710581336785	0.02304912686278515	0.008052695078315469	4	4	1	2	0.2945059483881604	0.18371526615980813	0.19670941794331756	0.3250693675087142
9771000	-40609.58099095711	-40638.83787523552	29.256884278408567	-40638.83787523552	1.0272611009863664	8.682180788262538E-4	3.7574031097653875	0.10774474838839257	25.249078314455442	0.06522011520504781	0.17152164840071765	0.07833987789227341	0.005342683519234426	5	2	2	2	0.2945059483881604	0.18371526615980813	0.19670941794331756	0.3250693675087142
9772000	-40612.493712772826	-40638.95499180141	26.4612790285828	-40638.95499180141	1.0338141010295698	7.744817973286632E-4	3.7574031097653875	0.10774474838839257	21.66661105038814	0.04805608464134324	0.14641562556548654	0.029979689509246073	0.025363784690273523	5	2	1	3	0.2945059483881604	0.18371526615980813	0.19670941794331756	0.3250693675087142
9773000	-40622.54030165631	-40643.507485079994	20.967183423687736	-40643.507485079994	1.0524597196020948	7.646764909471471E-4	2.2485262985047347	0.10774474838839257	17.446256852898184	0.06511926244214251	0.10102633607769873	0.20759171029452186	0.026747444488446254	1	4	3	3	0.2945059483881604	0.18371526615980813	0.19670941794331756	0.3250693675087142
9774000	-40621.48927025169	-40644.774748880474	23.2854786287826	-40644.774748880474	1.0459989870933146	9.987256989140085E-4	2.2485262985047347	0.06723548383690656	18.416502586551754	0.10716656485498406	0.15561705312056173	0.06539707852299004	0.018438139479273776	5	2	2	2	0.2945059483881604	0.18371526615980813	0.19670941794331756	0.3250693675087142
9775000	-40615.54850241327	-40642.87143402244	27.322931609166044	-40642.87143402244	1.036333086186266	9.227902291581771E-4	2.2485262985047347	0.06723548383690656	23.090089532317734	0.031104672468159185	0.043734232616074654	0.1785856782830431	0.007087698769187126	2	1	5	3	0.2945059483881604	0.18371526615980813	0.19670941794331756	0.3250693675087142
9776000	-40616.93926113561	-40641.45144213326	24.512180997647878	-40641.45144213326	1.0399932571944457	7.226338233707124E-4	2.2485262985047347	0.09679513271040086	19.407204590569116	0.02397279552264397	0.046157009056951775	0.13585954536733427	0.06780086617630507	1	2	7	1	0.2945059483881604	0.18371526615980813	0.19670941794331756	0.3250693675087142
9777000	-40617.622606354365	-40642.521509426486	24.898903072119953	-40642.521509426486	1.0399932571944457	8.418123163923067E-4	2.2485262985047347	0.09679513271040086	20.217880373175362	0.0303530677075782	0.08955373782541354	0.06995419953049896	0.11117884697733307	4	3	3	1	0.2945059483881604	0.18584400383634478	0.1945806802667809	0.3250693675087142
9778000	-40615.618536880706	-40642.79105590442	27.17251902371079	-40642.79105590442	1.038664705935479	8.263130973015453E-4	2.2485262985047347	0.09679513271040086	21.200865292061504	0.025744628411521715	0.08003043186348505	0.0662624266957344	0.03906983704303917	3	4	2	2	0.2945059483881604	0.18584400383634478	0.1945806802667809	0.3250693675087142
9779000	-40617.197109173765	-40642.50268658545	25.305577411683927	-40642.50268658545	1.0425649856816115	9.818713065150207E-4	4.017594395942604	0.149559507427099	20.45298106118571	0.09670445454169924	0.07935259559936385	0.07367198142252353	0.03546814905768695	1	1	7	2	0.2945059483881604	0.18584400383634478	0.1945806802667809	0.3250693675087142
